restaurant_id,rate,votes
39896,"""4.0 /5""",672
19164,"""3.9/5""",108
11654,"""3.6/5""",104
50346,,0
30844,"""3.5 /5""",16
20501,"""3.7/5""",41
31700,"""3.9 /5""",118
29984,"""3.6 /5""",18
30330,,0
43681,"""3.0 /5""",16
39095,,0
47965,"""4.0 /5""",189
20885,"""2.9/5""",23
44301,,0
20448,"""3.8/5""",146
36850,"""3.7 /5""",73
46151,"""3.7 /5""",113
5049,"""4.1/5""",563
44599,,0
12955,"""3.3/5""",6
43404,"""4.2 /5""",700
7563,,0
34205,"""4.3 /5""",247
9360,,0
23866,"""3.8/5""",92
6756,"""4.0/5""",288
43738,"""3.8 /5""",160
18934,"""3.3/5""",10
21383,,0
24337,"""3.4/5""",15
2106,"""3.6/5""",18
51024,"""3.2 /5""",6
21188,"""3.7 /5""",181
2336,"""3.0/5""",7
3088,"""3.5/5""",21
13161,,0
29631,"""3.1 /5""",89
10873,"""4.5/5""",2540
33639,"""4.5 /5""",494
18927,"""3.3/5""",4
2324,"""3.2/5""",14
356,"""3.6/5""",35
33884,"""4.0 /5""",99
1293,"""3.7/5""",19
34767,"""4.1 /5""",306
634,"""4.3/5""",734
39606,,0
4200,"""3.7/5""",20
29352,"""4.1 /5""",54
6238,"""4.0/5""",62
29997,"""3.4 /5""",24
48239,"""4.0 /5""",940
23631,"""2.7/5""",48
30047,"""4.2 /5""",2714
39463,"""3.9 /5""",285
23641,"""4.2/5""",424
21885,"""4.1/5""",303
31488,"""3.6 /5""",16
22604,,0
46867,"""3.7 /5""",35
18855,"""4.2/5""",5299
9724,"""3.4/5""",9
12712,"""3.9/5""",190
23374,"""3.1/5""",138
22593,"""3.7/5""",18
27043,"""3.1/5""",8
21542,"""3.9 /5""",194
47595,"""3.9 /5""",65
22446,"""3.5 /5""",12
39574,"""3.6 /5""",24
6650,"""3.8/5""",108
2169,,0
26082,,0
4066,"""4.0/5""",44
51432,"""3.7 /5""",106
22374,"""4.3/5""",325
17032,"""3.8/5""",499
41826,"""3.0 /5""",68
14531,"""3.7/5""",95
47053,"""2.9 /5""",57
47941,,0
27835,"""4.5/5""",548
51525,,0
20043,"""4.0/5""",1017
43352,"""4.1 /5""",461
11078,"""3.2/5""",51
20685,"""3.4/5""",6
44585,"""3.3 /5""",4
14354,"""2.7/5""",195
23456,"""4.4/5""",2496
27457,"""3.7/5""",455
47795,"""4.3 /5""",537
34790,"""4.3 /5""",1474
22882,,0
13146,"""3.6/5""",32
44910,"""3.6 /5""",17
29739,"""3.8 /5""",191
33261,,0
30408,"""3.0 /5""",34
9629,,0
26200,"""3.0 /5""",14
41593,"""3.8 /5""",111
10853,"""NEW""",0
23621,"""4.1/5""",295
7697,"""4.5/5""",949
45010,"""2.9 /5""",331
49625,"""4.3 /5""",1764
41160,"""3.5 /5""",377
32235,"""3.6 /5""",61
43865,"""4.2 /5""",409
50382,"""3.4 /5""",6
47101,"""3.3 /5""",6
45008,"""3.7 /5""",22
10673,"""3.7/5""",61
39377,"""4.1 /5""",259
22790,,0
11060,"""4.3/5""",277
15598,"""4.0/5""",1098
33244,,0
25113,"""3.2/5""",4
51335,"""3.8 /5""",88
10483,,0
39661,"""3.2 /5""",24
20466,"""3.9/5""",544
48073,"""3.8 /5""",25
19100,"""3.1/5""",8
19618,"""3.9/5""",28
26531,"""4.2/5""",2714
20529,"""3.7/5""",21
22729,"""3.9/5""",1340
45363,"""3.1 /5""",23
50866,"""4.0 /5""",1116
18807,"""3.5/5""",54
31373,"""4.1 /5""",507
37539,"""4.5 /5""",3919
372,"""3.0/5""",22
25180,"""3.7/5""",73
13579,"""3.0/5""",58
29107,"""3.1 /5""",7
22696,"""3.8/5""",146
13400,"""3.7/5""",28
27347,,0
50862,,0
47416,"""3.0 /5""",41
33129,"""3.0 /5""",13
33142,"""3.6 /5""",54
31423,"""3.5 /5""",14
22970,,0
44622,,0
22930,"""3.1/5""",7
51252,,0
16753,"""NEW""",0
10035,,0
20811,"""2.7/5""",16
42136,"""3.2 /5""",13
16640,"""3.2/5""",426
20536,"""NEW""",0
47402,"""3.7 /5""",45
25156,"""3.7/5""",100
43917,"""4.3 /5""",3496
48468,"""3.6 /5""",8
46083,"""3.9 /5""",1224
27207,"""3.7/5""",37
3313,"""3.7/5""",54
20395,"""3.7/5""",195
13431,"""3.2/5""",234
20213,"""3.4/5""",17
10785,"""3.3/5""",22
18560,"""3.4/5""",6
39680,"""3.9 /5""",105
37410,,0
10814,"""NEW""",0
5271,"""3.8/5""",28
45420,"""2.8 /5""",119
20206,"""3.2/5""",4
4372,,0
31595,"""3.3 /5""",8
16433,"""4.1/5""",720
13728,,0
34040,"""3.7 /5""",291
15036,"""3.7/5""",43
22602,,0
2172,"""3.7/5""",51
5447,,0
1614,,0
44804,"""4.1 /5""",86
38145,"""3.5 /5""",126
37328,"""2.9 /5""",24
6611,"""4.3/5""",606
37629,"""4.1 /5""",403
60,"""4.2/5""",244
422,"""3.1/5""",10
40573,"""3.8 /5""",84
29848,"""4.0 /5""",139
29697,"""3.9 /5""",111
9487,"""3.0/5""",11
22485,"""3.6/5""",96
3074,,0
3654,"""3.2/5""",14
36250,"""3.6 /5""",26
3178,"""3.6/5""",10
13646,"""3.0/5""",11
10610,"""3.7/5""",31
22555,"""3.9/5""",68
27525,"""4.0/5""",404
1300,"""3.0/5""",7
15256,,0
36361,"""3.9 /5""",194
21129,"""3.8 /5""",176
28526,"""3.9 /5""",1389
11728,"""4.3/5""",2139
22138,"""2.8/5""",91
21324,"""4.1 /5""",2727
48096,,0
10668,"""3.5/5""",283
3214,"""3.6/5""",27
5256,"""NEW""",0
45000,"""4.4 /5""",1908
44927,"""3.9 /5""",194
3840,"""3.7/5""",36
48888,"""3.7 /5""",47
8308,"""2.6/5""",60
14296,"""3.5/5""",11
33386,"""2.5 /5""",547
43613,"""3.2 /5""",5
17913,"""2.9/5""",229
11048,"""4.3/5""",165
44206,"""3.1 /5""",7
29114,"""3.5 /5""",12
18798,"""3.7/5""",28
18509,"""4.3/5""",420
35895,,0
1199,"""NEW""",0
23816,"""2.8/5""",19
3574,"""3.6/5""",31
39203,"""NEW""",0
31797,,0
39748,"""3.8 /5""",86
49263,"""3.9 /5""",1252
32652,"""4.2 /5""",1534
17710,"""3.1/5""",43
28864,"""3.5 /5""",6
11107,"""3.9/5""",459
45505,"""3.7 /5""",15
10344,"""3.3 /5""",5
27980,"""3.5/5""",12
29641,"""3.7 /5""",27
42014,"""3.5 /5""",69
39144,"""3.8 /5""",48
4303,"""3.7/5""",25
17962,"""4.1/5""",2008
13139,"""3.2/5""",4
28865,"""NEW""",0
5804,"""3.3/5""",11
32179,"""4.2 /5""",169
36666,"""2.9 /5""",189
12861,"""3.8/5""",32
24531,,0
46334,"""NEW""",0
7348,"""NEW""",0
3809,"""2.9/5""",313
42983,,0
45078,"""3.7 /5""",19
45086,"""4.3 /5""",695
4974,"""3.8/5""",203
26797,"""4.1/5""",93
28567,"""4.1 /5""",67
48457,"""3.2 /5""",6
47655,"""3.8 /5""",82
10533,"""3.8/5""",63
1016,"""3.8/5""",55
50590,"""3.3 /5""",7
17762,"""4.1/5""",259
31996,"""4.6 /5""",4695
21889,"""3.6/5""",519
47140,,0
34826,"""3.8 /5""",290
24551,"""3.8/5""",51
40338,"""4.5 /5""",409
23166,"""4.1/5""",1195
27854,"""3.4/5""",6
20900,"""3.9/5""",15
4128,"""2.9/5""",243
2717,"""3.8/5""",918
34978,"""3.7 /5""",78
33500,"""3.6 /5""",11
36938,"""4.3 /5""",247
23121,,0
51202,"""2.8 /5""",161
21243,"""3.8 /5""",76
18277,"""3.1/5""",6
16866,"""3.8/5""",139
27155,"""3.7/5""",9
41147,"""3.5 /5""",107
30264,,0
31247,"""4.4 /5""",2394
38787,"""2.8 /5""",254
7802,"""3.4/5""",372
48712,,0
43123,,0
272,"""3.2/5""",154
49110,,0
31193,"""3.8 /5""",140
42480,"""4.0 /5""",290
1413,"""3.4/5""",18
16487,"""2.7/5""",140
9913,"""3.7/5""",22
40300,"""3.7 /5""",28
29774,"""3.6 /5""",36
47573,"""4.1 /5""",803
190,"""3.9/5""",160
48969,"""3.8 /5""",33
43569,"""3.0 /5""",33
43281,"""4.4 /5""",1210
19326,"""4.3/5""",424
42230,"""3.8 /5""",262
27953,,0
31084,"""3.8 /5""",1161
4965,"""4.4/5""",4099
44232,"""3.7 /5""",318
40016,"""3.7 /5""",71
38068,"""4.1 /5""",118
44428,"""4.2 /5""",578
18454,"""NEW""",0
27185,"""3.3/5""",6
31956,"""3.2 /5""",64
43527,"""3.1 /5""",23
25659,"""3.0/5""",16
5286,"""4.3/5""",1703
50413,"""3.8 /5""",45
5451,"""3.3/5""",6
1053,"""3.7/5""",110
21597,"""3.7 /5""",26
48983,"""4.0 /5""",101
46936,,0
18914,"""3.8/5""",77
7722,"""3.4/5""",7
1709,"""NEW""",0
17737,"""4.0/5""",173
19564,"""3.7/5""",6
51403,"""3.6 /5""",112
200,"""3.8/5""",693
49019,"""3.6 /5""",11
46431,"""3.2 /5""",9
2317,"""2.3/5""",175
38967,"""3.6 /5""",79
25989,"""4.2 /5""",884
15553,,0
25333,"""4.0/5""",161
26272,"""3.9 /5""",54
15116,"""4.3/5""",241
8015,"""3.7/5""",23
47256,"""3.0 /5""",31
45480,"""NEW""",0
43742,"""3.8 /5""",263
13657,"""3.9/5""",40
33372,"""3.9 /5""",164
48135,"""3.7 /5""",34
31364,"""3.8 /5""",38
17761,"""3.7/5""",16
48262,"""4.3 /5""",797
42674,"""3.8 /5""",91
32683,,0
10792,"""3.4/5""",8
13559,"""NEW""",0
24256,"""3.8/5""",98
13599,"""3.1/5""",16
39565,"""4.4 /5""",2881
6953,"""3.5/5""",18
31484,"""3.9 /5""",213
30950,"""3.9 /5""",79
34588,,0
26375,,0
39325,"""4.3 /5""",3492
3647,"""3.4/5""",21
5221,"""3.9/5""",100
36971,"""3.9 /5""",96
46158,"""3.7 /5""",239
32393,"""3.9 /5""",184
39438,"""3.7 /5""",117
24717,"""4.1/5""",172
30536,"""4.3 /5""",236
803,"""3.7/5""",23
29825,"""3.8 /5""",57
28076,"""3.7/5""",24
5671,"""3.1/5""",21
16458,"""3.5/5""",5
32450,"""3.1 /5""",269
10436,"""3.6/5""",218
46989,"""4.2 /5""",506
47045,"""4.2 /5""",62
24813,"""3.5/5""",11
24593,"""4.1/5""",71
23943,"""3.3/5""",6
13721,"""3.7/5""",74
17860,"""3.0/5""",564
50393,"""3.3 /5""",5
33421,"""-""",0
17311,"""3.7/5""",82
43697,,0
35570,"""3.6 /5""",16
42113,,0
30775,,0
49799,,0
17056,"""3.1/5""",53
35338,"""3.6 /5""",14
14405,"""3.3/5""",12
46931,"""3.2 /5""",11
6906,"""2.6/5""",329
27252,"""3.5/5""",36
19522,"""4.0/5""",199
12989,,0
6870,"""3.0/5""",15
19670,"""3.8/5""",111
15219,"""4.2/5""",164
24005,"""4.1/5""",23
25957,,0
31719,"""3.5 /5""",7
42730,"""4.3 /5""",3496
21792,"""3.7/5""",34
51615,"""3.8 /5""",134
2402,"""4.2/5""",465
1693,"""NEW""",0
19013,"""3.8/5""",161
50942,"""2.9 /5""",79
16703,"""2.8/5""",5
12463,"""4.2/5""",220
17005,"""4.0/5""",648
40694,"""3.8 /5""",49
42642,"""4.2 /5""",859
2994,"""3.3/5""",4
23814,"""3.6/5""",241
30280,,0
13980,"""2.8/5""",124
43325,"""4.4 /5""",722
38682,"""4.4 /5""",219
36807,"""3.8 /5""",474
48012,"""3.4 /5""",14
40276,"""4.2 /5""",258
4894,"""3.5/5""",22
46706,"""3.9 /5""",46
51469,"""3.3 /5""",5
43139,,0
22497,"""3.4/5""",6
13966,,0
2540,"""3.7/5""",168
34389,,0
30349,"""3.3 /5""",16
42664,"""3.3 /5""",6
9764,"""3.3/5""",5
7622,"""4.3/5""",517
27008,"""4.0/5""",164
19332,"""4.4/5""",2993
11905,,0
44524,"""4.1 /5""",322
13391,"""3.2/5""",79
18255,"""3.3/5""",4
51416,"""3.7 /5""",173
24532,,0
48899,"""3.8 /5""",244
24812,,0
16653,"""3.0/5""",289
49424,,0
49900,"""3.9 /5""",78
47134,,0
24928,"""3.7/5""",41
16577,"""3.0/5""",27
2020,"""3.2/5""",7
26935,"""3.2/5""",166
5161,"""3.1/5""",58
46236,"""4.4 /5""",1026
10332,,0
14238,"""3.6/5""",25
37605,"""3.5 /5""",9
3162,"""3.9/5""",60
45057,"""3.8 /5""",26
35009,"""3.5 /5""",20
49507,"""3.0 /5""",79
37829,"""3.4 /5""",83
21471,"""3.0 /5""",140
27981,,0
41965,"""2.7 /5""",75
27420,"""3.4/5""",5
826,"""3.6/5""",46
30668,,0
40156,"""3.9 /5""",282
25374,"""3.6/5""",18
41963,"""3.8 /5""",78
20890,"""4.1/5""",193
423,"""3.0/5""",9
27285,"""3.5/5""",16
12426,,0
49506,"""3.8 /5""",21
49553,"""3.6 /5""",26
36090,"""3.7 /5""",73
50324,"""4.1 /5""",826
35606,"""3.1 /5""",6
32305,"""3.9 /5""",293
7514,"""3.8/5""",429
46805,"""3.9 /5""",63
2070,"""3.0/5""",43
1855,"""3.4/5""",8
25500,"""2.6/5""",210
6387,"""3.5/5""",24
42430,"""4.0 /5""",90
5803,"""3.5/5""",140
5741,"""3.0/5""",16
3123,,0
9666,"""3.2/5""",4
7596,"""NEW""",0
25415,"""NEW""",0
31804,"""3.3 /5""",334
3863,"""3.2/5""",380
37641,"""3.8 /5""",170
13364,"""3.7/5""",43
9472,"""3.7/5""",33
5087,,0
46182,"""3.4 /5""",15
33186,"""2.8 /5""",26
36988,"""3.6 /5""",28
14752,"""3.8/5""",127
24885,,0
49010,"""4.1 /5""",1073
48625,"""3.9 /5""",77
5304,"""3.8/5""",55
658,"""4.1/5""",520
17043,"""3.8/5""",157
10289,"""3.9 /5""",34
4845,"""4.2/5""",233
47084,"""3.2 /5""",15
40277,"""3.7 /5""",42
11996,"""3.2/5""",4
25246,"""4.1/5""",327
267,"""3.2/5""",11
491,"""NEW""",0
26066,"""3.3 /5""",4
6253,"""2.8/5""",296
29832,"""3.3 /5""",5
30666,,0
50852,"""3.7 /5""",34
22980,,0
25688,,0
46505,"""3.4 /5""",7
13150,,0
21896,"""3.3/5""",456
48786,"""4.2 /5""",1476
20012,"""3.8/5""",614
33549,"""3.4 /5""",39
34843,"""2.7 /5""",26
33249,"""3.7 /5""",27
13334,"""4.1/5""",1543
38687,"""4.0 /5""",55
7447,"""3.6/5""",32
16313,"""3.9/5""",15
7319,"""3.8/5""",78
38329,,0
16686,"""3.5/5""",7
46602,,0
29247,"""3.9 /5""",590
15790,"""3.9/5""",224
764,"""2.9/5""",11
22601,"""3.6/5""",34
37062,"""2.9 /5""",11
19812,"""3.3/5""",7
29862,"""3.1 /5""",8
1204,"""4.2/5""",237
30755,,0
16972,"""4.2/5""",1149
9375,"""2.9/5""",177
1821,,0
50296,"""3.3 /5""",24
39282,,0
7832,"""3.4/5""",5
32831,,0
45893,"""3.1 /5""",22
41247,"""3.0 /5""",23
10513,"""3.9/5""",438
19412,"""4.1/5""",1445
28305,"""3.7/5""",16
35536,"""4.1 /5""",206
25411,"""4.1/5""",77
47884,,0
16145,,0
20035,"""NEW""",0
17906,"""3.1/5""",54
7110,"""4.3/5""",170
41023,"""4.2 /5""",44
49895,"""3.6 /5""",22
2801,"""3.5/5""",155
3896,"""4.0/5""",82
38412,"""3.6 /5""",33
48439,"""3.9 /5""",37
42046,"""4.0 /5""",112
45977,"""3.0 /5""",59
28858,,0
44076,"""4.0 /5""",124
6666,"""3.9/5""",34
47327,,0
2308,"""3.2/5""",8
18040,"""4.0/5""",25
22379,"""3.2/5""",12
42506,"""3.3 /5""",37
28861,,0
7473,"""3.0/5""",12
1389,,0
28424,"""4.4 /5""",3674
13288,"""3.5/5""",10
46140,"""4.0 /5""",630
45891,"""3.3 /5""",33
43099,"""3.9 /5""",75
11329,"""3.6/5""",68
2109,"""3.5/5""",10
5102,,0
50114,"""3.9 /5""",104
2656,"""3.9/5""",85
28165,"""4.1/5""",61
44569,"""3.5 /5""",17
1850,"""3.8/5""",29
29174,,0
23602,"""4.0/5""",32
5847,"""4.3/5""",183
39761,"""3.8 /5""",253
22199,"""4.4/5""",359
30266,"""3.1 /5""",11
36969,"""3.9 /5""",188
27181,"""NEW""",0
20225,"""3.4/5""",11
26426,"""3.3 /5""",5
13624,"""NEW""",0
1851,"""3.6/5""",22
32006,"""4.5 /5""",577
35468,"""3.6 /5""",23
20094,"""3.0/5""",7
32058,"""4.5 /5""",1889
21952,"""3.5/5""",8
1566,,0
35043,"""3.7 /5""",27
45328,"""3.4 /5""",7
19400,"""4.1/5""",1547
10770,"""3.6/5""",38
3399,"""3.2 /5""",10
35659,"""3.3 /5""",4
30380,,0
15023,"""3.9/5""",43
7607,"""4.2/5""",2173
6495,"""3.7/5""",10
41354,"""3.1 /5""",5
6522,,0
46869,"""3.3 /5""",4
10256,"""3.2 /5""",5
4834,"""3.7/5""",31
21167,"""3.6 /5""",0
3030,"""4.0/5""",104
7126,"""3.6/5""",63
18342,"""3.5/5""",22
2693,"""4.2/5""",289
39579,"""2.7 /5""",25
43978,"""4.1 /5""",638
39131,"""4.2 /5""",984
38580,"""4.3 /5""",3492
43152,"""4.1 /5""",215
32532,"""4.2 /5""",53
47900,"""3.6 /5""",14
24286,"""4.0/5""",165
19620,"""3.9/5""",172
24943,,0
3304,"""3.9/5""",133
31550,"""3.4 /5""",6
24995,"""4.1/5""",98
21934,"""3.4/5""",35
7375,"""3.8/5""",97
29909,"""3.5 /5""",41
17075,"""3.6/5""",16
21856,"""3.9/5""",331
23275,"""3.1/5""",14
10965,"""3.6/5""",14
20741,"""3.1/5""",9
27338,"""4.0/5""",150
3081,"""4.1/5""",102
26285,"""3.8 /5""",301
43503,"""3.3 /5""",4
44381,"""4.5 /5""",703
3362,"""4.0 /5""",133
23951,"""3.5/5""",408
44155,,0
4447,,0
629,"""3.5/5""",41
46941,,0
35581,"""3.7 /5""",423
20590,"""3.7/5""",46
31681,"""3.5 /5""",9
47417,"""3.9 /5""",56
4007,"""3.7/5""",29
25827,"""3.2/5""",9
12202,"""3.5/5""",20
35013,"""3.7 /5""",38
20361,"""4.1/5""",306
17535,"""4.4/5""",79
22820,"""3.4/5""",8
10031,,0
12690,"""3.8/5""",617
375,"""4.1/5""",442
32385,"""4.3 /5""",341
6001,"""3.8/5""",30
45760,"""3.5 /5""",76
13300,"""4.6/5""",1217
16928,"""3.6/5""",21
6729,,0
12744,"""4.2/5""",382
11750,"""3.5/5""",70
23191,"""4.1/5""",294
27806,"""4.7/5""",14694
33947,"""4.5 /5""",2011
42419,"""3.9 /5""",260
14486,,0
13629,"""NEW""",0
28310,"""4.5 /5""",7854
49420,"""3.8 /5""",63
25471,"""3.3/5""",38
9592,"""3.4/5""",6
8378,"""3.5/5""",66
38988,,0
24950,,0
3642,"""2.7/5""",123
35744,,0
19887,"""3.5/5""",4
36504,"""3.4 /5""",5
44685,,0
25443,,0
1525,"""3.4/5""",186
6119,"""4.2/5""",2270
18103,,0
7290,"""NEW""",0
24037,"""3.8/5""",151
20719,"""3.6/5""",14
49807,,0
30693,,0
46545,"""3.3 /5""",5
42746,,0
39052,,0
14503,,0
32626,"""3.9 /5""",151
10923,"""4.1/5""",454
46953,,0
40327,,0
47955,,0
43360,"""4.3 /5""",911
27471,"""3.7/5""",19
11796,"""2.5/5""",22
38507,"""3.4 /5""",7
17248,"""3.4/5""",9
3095,"""3.6/5""",299
17686,"""4.3/5""",289
2023,,0
1420,"""4.0/5""",177
39638,"""3.2 /5""",8
21616,"""3.1 /5""",6
25757,"""3.4/5""",24
31363,"""4.0 /5""",69
47489,"""3.6 /5""",44
17457,"""3.7/5""",46
31817,"""3.1 /5""",53
429,"""3.8/5""",21
11120,"""3.8/5""",69
6386,"""3.6/5""",79
44243,,0
49727,"""3.2 /5""",393
20983,"""3.6/5""",34
2480,"""4.2/5""",2022
18166,,0
20822,"""3.7/5""",43
39627,"""3.9 /5""",359
42373,"""4.2 /5""",383
11095,"""3.8/5""",21
29086,"""3.0 /5""",67
39188,"""3.9 /5""",134
25695,,0
19432,"""4.0/5""",62
13876,"""NEW""",0
50523,"""3.6 /5""",205
47188,"""3.4 /5""",10
6127,"""4.4/5""",218
19772,"""4.0/5""",186
29858,"""4.0 /5""",1864
7778,"""3.2/5""",267
31217,"""3.0 /5""",18
40930,"""3.7 /5""",143
11679,"""3.7/5""",50
23776,"""3.0/5""",9
28643,"""3.4 /5""",21
7545,"""3.7/5""",16
37693,"""3.8 /5""",200
48845,"""4.2 /5""",774
38931,"""3.9 /5""",84
2778,"""3.3/5""",5
18974,"""NEW""",0
30594,,0
10741,"""NEW""",0
22467,"""4.0/5""",869
42583,"""3.2 /5""",43
32104,"""3.7 /5""",4652
2031,"""3.7/5""",9
6570,,0
4402,"""4.2/5""",267
24982,"""NEW""",0
9401,"""3.7/5""",72
40003,"""4.2 /5""",217
20667,"""3.5/5""",12
34126,"""2.5 /5""",547
3437,"""3.1 /5""",9
32118,"""4.3 /5""",2248
47366,"""4.2 /5""",385
18971,"""NEW""",0
10373,"""3.7 /5""",9
50132,"""3.6 /5""",57
35314,"""3.7 /5""",11
41046,"""3.6 /5""",98
9188,,0
38638,"""4.2 /5""",187
38416,"""2.9 /5""",48
21761,"""3.8/5""",561
4971,"""4.1/5""",322
24065,"""3.6/5""",42
30257,,0
27091,"""3.6/5""",108
43521,"""3.8 /5""",34
31264,"""4.1 /5""",1855
40130,"""4.1 /5""",1187
18648,"""4.2/5""",6907
9411,"""2.8/5""",102
16308,"""4.1/5""",57
22881,"""3.5/5""",13
50049,"""2.9 /5""",321
31026,"""3.7 /5""",101
45253,"""3.9 /5""",172
317,"""3.5/5""",56
3964,"""4.0/5""",557
47171,"""2.8 /5""",270
8441,"""3.9/5""",38
36595,"""3.6 /5""",32
17234,"""3.8/5""",43
36689,"""4.4 /5""",377
18813,"""3.9/5""",155
7791,"""3.5/5""",86
25149,"""3.9/5""",74
28453,"""4.3 /5""",340
5841,"""4.1/5""",54
27078,"""4.1/5""",121
35598,"""3.9 /5""",70
47928,"""3.1 /5""",5
34487,"""3.5 /5""",15
11079,"""3.7/5""",125
22025,"""3.8/5""",184
38716,"""3.9 /5""",951
13074,"""4.0/5""",113
35976,,0
14235,"""3.5/5""",18
41847,,0
46552,"""3.3 /5""",4
1552,"""3.6/5""",19
18532,"""2.9/5""",539
36358,,0
514,"""3.2/5""",9
26228,"""3.8 /5""",80
16442,"""4.2/5""",425
26709,"""3.9/5""",783
30092,,0
48219,"""4.2 /5""",263
31855,"""3.7 /5""",49
39959,"""3.3 /5""",5
4746,"""3.6/5""",30
50188,"""3.7 /5""",24
25189,"""3.7/5""",46
8041,"""3.6/5""",19
1858,"""3.3/5""",7
31059,"""4.6 /5""",2585
43175,"""4.5 /5""",873
22479,,0
29636,"""3.9 /5""",705
16670,"""4.0/5""",64
45023,"""3.9 /5""",77
25731,"""3.9/5""",47
5341,"""3.7/5""",17
22147,"""3.4/5""",11
30936,"""4.0 /5""",69
33652,"""3.0 /5""",66
48869,"""4.0 /5""",19
431,"""3.5/5""",10
48939,"""3.9 /5""",78
48407,"""3.4 /5""",8
29734,"""2.8 /5""",152
6068,"""4.1/5""",2044
43446,"""3.4 /5""",4
49443,,0
37084,,0
28189,"""3.7/5""",25
38626,"""4.5 /5""",5281
45159,"""3.7 /5""",23
5673,"""3.8/5""",29
41274,"""4.0 /5""",632
40538,"""3.7 /5""",47
36746,"""4.1 /5""",845
17433,,0
21046,"""4.2 /5""",78
19936,"""3.4/5""",9
9884,,0
6829,"""3.6/5""",193
25555,"""3.2/5""",16
452,"""NEW""",0
13281,"""4.7/5""",4677
50317,"""3.5 /5""",26
22516,"""3.6/5""",15
22504,"""3.3/5""",4
44916,"""3.2 /5""",50
17976,"""3.4/5""",13
25066,,0
22971,,0
44313,,0
2292,"""4.4/5""",4381
3639,"""3.4/5""",6
20778,"""3.5/5""",8
20422,,0
16923,"""NEW""",0
46292,"""3.7 /5""",104
4172,"""3.8/5""",30
37383,"""NEW""",0
22454,"""4.0 /5""",516
5647,,0
14289,"""3.5/5""",154
17706,"""3.3/5""",77
42106,,0
40882,,0
15214,"""3.3/5""",11
8661,"""3.9/5""",106
50543,"""4.2 /5""",3021
49831,"""4.0 /5""",3056
20119,"""3.9/5""",38
43860,"""4.2 /5""",2291
48053,"""3.3 /5""",5
25350,"""3.8/5""",140
43191,"""4.1 /5""",568
34848,"""4.1 /5""",779
28245,"""3.1/5""",6
13647,"""2.7/5""",477
12234,"""3.9/5""",65
51330,"""3.0 /5""",176
44738,"""NEW""",0
1496,"""NEW""",0
26959,"""3.5/5""",16
46063,"""4.6 /5""",3173
34467,"""3.8 /5""",377
44463,"""4.0 /5""",105
22399,"""2.6/5""",208
4913,"""3.6/5""",10
34213,"""3.8 /5""",75
13560,"""NEW""",0
32813,"""3.5 /5""",11
36864,"""3.8 /5""",170
15176,"""2.8/5""",38
3142,,0
36309,"""3.4 /5""",39
2442,,0
36901,"""3.5 /5""",7
50416,"""3.4 /5""",17
13456,"""4.1/5""",349
24720,"""3.7/5""",399
9031,"""3.9/5""",459
21655,"""3.8 /5""",47
43470,"""3.0 /5""",4
27031,"""3.9/5""",122
21145,,0
46034,"""3.2 /5""",5
43445,"""3.8 /5""",265
24936,"""3.9/5""",52
48140,"""3.0 /5""",12
9215,"""3.7/5""",126
42902,,0
19153,"""2.8/5""",413
34658,"""3.8 /5""",63
1371,"""3.2/5""",44
11139,"""3.3/5""",50
41766,"""3.5 /5""",14
9920,"""3.1/5""",7
20239,"""3.7/5""",83
7244,,0
2681,"""3.8/5""",120
48021,"""3.3 /5""",5
24522,"""3.1/5""",7
34951,"""3.7 /5""",214
31421,,0
37249,"""3.0 /5""",16
21745,"""3.9/5""",919
12460,"""3.7/5""",19
47226,"""4.6 /5""",988
21297,,149
10259,"""3.7 /5""",32
13925,,0
51679,"""3.7 /5""",32
39921,"""3.5 /5""",15
11517,"""4.1/5""",587
45767,"""3.3 /5""",214
20835,,0
37532,"""3.6 /5""",68
19783,"""3.7/5""",33
17353,,0
27921,"""3.6/5""",30
38491,"""3.6 /5""",37
9547,,0
27891,,0
48178,"""4.3 /5""",7584
17928,"""4.1/5""",54
14670,"""3.3/5""",73
4010,"""3.8/5""",30
43500,"""3.4 /5""",10
28199,"""4.0/5""",210
46237,"""3.2 /5""",69
47439,"""3.2 /5""",65
27504,"""3.5/5""",31
42941,"""3.2 /5""",4
36993,"""3.7 /5""",24
10968,"""4.2/5""",869
49413,,0
13037,"""3.1/5""",7
27153,"""3.9/5""",1139
22076,"""3.3/5""",5
27316,"""3.7/5""",21
13148,,0
35292,,0
49550,"""3.7 /5""",16
11970,"""NEW""",0
32043,"""4.2 /5""",2370
2664,,0
30155,"""NEW""",0
29688,"""3.5 /5""",10
39663,"""4.0 /5""",377
26588,"""4.2/5""",100
34701,"""NEW""",0
26751,"""4.0/5""",326
44010,"""4.0 /5""",409
6795,"""3.5/5""",22
51498,,0
18232,,0
51055,"""4.1 /5""",456
45302,"""3.4 /5""",10
12006,"""3.4/5""",8
15844,"""NEW""",0
18413,"""3.4/5""",6
26931,"""3.7/5""",28
6244,"""3.9/5""",67
7977,,0
43466,"""3.7 /5""",57
14646,"""3.8/5""",25
7199,"""3.8/5""",688
23940,"""3.1/5""",33
10420,"""4.1/5""",295
18186,,0
51174,"""3.6 /5""",21
27666,,0
24580,"""4.4/5""",669
26429,"""3.7 /5""",300
36400,"""4.1 /5""",77
48539,"""3.4 /5""",8
22456,"""3.8 /5""",72
36306,,0
